EasinID,Name,Authorship,LSID,Reference,HasImpact,IsEUConcern,IsMSConcern,IsOutermostConcern,IsPartNative,IsHorizonScanning,Status
R15739,Uromyces dactylidis,G.H.Otth,urn:lsid:easin.jrc.ec.europa.eu:species:R15739,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15739,false,false,false,false,false,false,C
R15741,Uromyces dianthi,(Pers.) Niessl,urn:lsid:easin.jrc.ec.europa.eu:species:R15741,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15741,false,false,false,false,false,false,C
R15742,Uromyces erythronii,(DC.) Pass.,urn:lsid:easin.jrc.ec.europa.eu:species:R15742,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15742,false,false,false,false,false,false,C
R15743,Uromyces fallens,"(Arthur) Barthol., 1928",urn:lsid:easin.jrc.ec.europa.eu:species:R15743,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15743,false,false,false,false,false,false,C
R15744,Uromyces geranii,"(DC.) G.H.Otth & Wartm., 1847",urn:lsid:easin.jrc.ec.europa.eu:species:R15744,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15744,false,false,false,false,false,false,C
R15746,Uromyces limonii,(DC.) Lév.,urn:lsid:easin.jrc.ec.europa.eu:species:R15746,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15746,false,false,false,false,false,false,C
R18105,Uromyces lupinicola,Bubák,urn:lsid:easin.jrc.ec.europa.eu:species:R18105,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18105,false,false,false,false,false,false,C
R18106,Uromyces pisi-sativi,(Pers.) Liro,urn:lsid:easin.jrc.ec.europa.eu:species:R18106,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18106,false,false,false,false,false,false,C
R15750,Uromyces polygoni-avicularis,"(Pers.) G.H.Otth, 1864",urn:lsid:easin.jrc.ec.europa.eu:species:R15750,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15750,false,false,false,false,false,false,C
R15751,Uromyces rumicis,(Schumach.) G.Winter,urn:lsid:easin.jrc.ec.europa.eu:species:R15751,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15751,false,false,false,false,false,false,C
R15752,Uromyces silphii,Arthur,urn:lsid:easin.jrc.ec.europa.eu:species:R15752,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15752,false,false,false,false,false,false,A
R15753,Uromyces transversalis,(Thüm.) G.Winter,urn:lsid:easin.jrc.ec.europa.eu:species:R15753,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15753,false,false,false,false,false,false,A
R15754,Uromyces trifolii-repentis,(Castagne) Liro,urn:lsid:easin.jrc.ec.europa.eu:species:R15754,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15754,false,false,false,false,false,false,C
R15755,Uromyces viciae-craccae,Const.,urn:lsid:easin.jrc.ec.europa.eu:species:R15755,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15755,false,false,false,false,false,false,C
R15756,Uromyces viciae-fabae,"(Pers.) J.Schröt., 1875",urn:lsid:easin.jrc.ec.europa.eu:species:R15756,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15756,false,false,false,false,false,false,C
R17593,Uronema marinum,Womersley,urn:lsid:easin.jrc.ec.europa.eu:species:R17593,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17593,false,false,false,false,false,false,A
R15757,Urophorus humeralis,"(Fabricius, 1798)",urn:lsid:easin.jrc.ec.europa.eu:species:R15757,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15757,false,false,false,false,false,false,A
R15758,Urophorus rubripennis,"(Heer, 1841)",urn:lsid:easin.jrc.ec.europa.eu:species:R15758,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15758,false,false,false,false,true,false,A
R15759,Urosalpinx cinerea,"(Say, 1822)",urn:lsid:easin.jrc.ec.europa.eu:species:R15759,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15759,true,false,true,false,false,false,A
R15760,Urospermum picroides,(L.) Scop. ex F.W.Schmidt,urn:lsid:easin.jrc.ec.europa.eu:species:R15760,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15760,false,false,false,false,true,false,A
R15761,Urozelotes rusticus,"(L.Koch, 1872)",urn:lsid:easin.jrc.ec.europa.eu:species:R15761,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15761,false,false,false,false,false,false,C
R15762,Urtica cannabina,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15762,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15762,false,false,false,false,true,false,A
R15763,Urtica chamaedryoides,Pursh,urn:lsid:easin.jrc.ec.europa.eu:species:R15763,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15763,false,false,false,false,false,false,A
R15764,Urtica dioica,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15764,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15764,false,false,false,false,true,false,A
R19019,Urtica dioica subsp. gracilis,(Aiton) Selander,urn:lsid:easin.jrc.ec.europa.eu:species:R19019,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19019,false,false,false,false,false,false,A
R15766,Urtica incisa,B.Heyne ex Wall.,urn:lsid:easin.jrc.ec.europa.eu:species:R15766,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15766,false,false,false,false,false,false,Q
R15767,Urtica membranacea,Poir. ex Savigny,urn:lsid:easin.jrc.ec.europa.eu:species:R15767,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15767,false,false,false,false,true,false,A
R15768,Urtica morifolia,Poir.,urn:lsid:easin.jrc.ec.europa.eu:species:R15768,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15768,false,false,false,false,true,false,A
R15769,Urtica pilulifera,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15769,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15769,false,false,false,false,true,false,A
R15770,Urtica urens,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15770,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15770,false,false,false,false,true,false,A
R07276,Urva auropunctata,"(Hodgson, 1836)",urn:lsid:easin.jrc.ec.europa.eu:species:R07276,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R07276,true,true,true,false,false,false,A
R17219,Uscana johnstoni,"(Waterston, 1926)",urn:lsid:easin.jrc.ec.europa.eu:species:R17219,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17219,false,false,false,false,false,false,A
R17220,Uscana semifumipennis,"Girault, 1911",urn:lsid:easin.jrc.ec.europa.eu:species:R17220,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17220,false,false,false,false,false,false,A
R15771,Ustilago avenae,(Pers.) Rostr.,urn:lsid:easin.jrc.ec.europa.eu:species:R15771,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15771,false,false,false,false,false,false,C
R15772,Ustilago cynodontis,(Pass.) Henn.,urn:lsid:easin.jrc.ec.europa.eu:species:R15772,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15772,false,false,false,false,false,false,C
R15773,Ustilago hordei,(Pers.) Lagerh.,urn:lsid:easin.jrc.ec.europa.eu:species:R15773,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15773,false,false,false,false,false,false,C
R15775,Ustilago maydis,(DC.) Corda,urn:lsid:easin.jrc.ec.europa.eu:species:R15775,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15775,false,false,false,false,false,false,A
R15776,Ustilago nuda,"(C.N.Jensen) Kellerm. & Swingle, 1890",urn:lsid:easin.jrc.ec.europa.eu:species:R15776,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15776,false,false,false,false,false,false,C
R15779,Ustilago shiraiana,"Henn., 1900",urn:lsid:easin.jrc.ec.europa.eu:species:R15779,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15779,false,false,false,false,false,false,A
R15780,Ustilago trichophora,(Link) Kunze,urn:lsid:easin.jrc.ec.europa.eu:species:R15780,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15780,false,false,false,false,false,false,C
R15781,Ustilago tritici,"(Pers.) Rostr., 1890",urn:lsid:easin.jrc.ec.europa.eu:species:R15781,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15781,false,false,false,false,false,false,C
R20202,Usutu virus,,urn:lsid:easin.jrc.ec.europa.eu:species:R20202,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R20202,false,false,false,false,true,false,A
R15782,Utamphorophora humboldti,"(Essig, 1941)",urn:lsid:easin.jrc.ec.europa.eu:species:R15782,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15782,false,false,false,false,false,false,A
R15783,Utricularia gibba,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15783,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15783,false,false,false,false,true,false,A
R15785,Utricularia stygia,G.Thor,urn:lsid:easin.jrc.ec.europa.eu:species:R15785,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15785,false,false,false,false,false,false,Q
R15786,Vaccaria hispanica,(Mill.) Rauschert,urn:lsid:easin.jrc.ec.europa.eu:species:R15786,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15786,false,false,false,false,true,false,A
R15788,Vaccinium angustifolium x V. corymbosum,,urn:lsid:easin.jrc.ec.europa.eu:species:R15788,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15788,false,false,false,false,false,false,A
R15789,Vaccinium corymbosum,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15789,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15789,true,false,false,false,false,false,A
R15790,Vaccinium macrocarpon,Aiton,urn:lsid:easin.jrc.ec.europa.eu:species:R15790,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15790,false,false,false,false,false,false,A
R17538,Vaginulinopsis sublegumen,"Parr, 1950",urn:lsid:easin.jrc.ec.europa.eu:species:R17538,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17538,false,false,false,false,false,false,A
R15791,Valeriana officinalis,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15791,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15791,false,false,false,false,true,false,A
R15792,Valeriana officinalis subsp. collina,(Wallr.) Nyman,urn:lsid:easin.jrc.ec.europa.eu:species:R15792,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15792,false,false,false,false,false,false,A
R15793,Valeriana phu,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15793,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15793,false,false,false,false,false,false,A
R15794,Valeriana pyrenaica,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15794,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15794,false,false,false,false,true,false,A
R15795,Valeriana tripteris,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15795,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15795,false,false,false,false,true,false,A
R15797,Valerianella carinata,Loisel.,urn:lsid:easin.jrc.ec.europa.eu:species:R15797,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15797,false,false,false,false,true,false,A
R15798,Valerianella coronata,(L.) DC.,urn:lsid:easin.jrc.ec.europa.eu:species:R15798,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15798,false,false,false,false,true,false,A
R15799,Valerianella dentata,(L.) Pollich,urn:lsid:easin.jrc.ec.europa.eu:species:R15799,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15799,false,false,false,false,true,false,A
R15800,Valerianella discoidea,(L.) Loisel.,urn:lsid:easin.jrc.ec.europa.eu:species:R15800,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15800,false,false,false,false,true,false,A
R15801,Valerianella eriocarpa,Desv.,urn:lsid:easin.jrc.ec.europa.eu:species:R15801,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15801,false,false,false,false,true,false,A
R15802,Valerianella locusta,(L.) Laterr.,urn:lsid:easin.jrc.ec.europa.eu:species:R15802,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15802,false,false,false,false,true,false,A
R15804,Valerianella microcarpa,Loisel.,urn:lsid:easin.jrc.ec.europa.eu:species:R15804,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15804,false,false,false,false,true,false,A
R15805,Valerianella muricata,(Steven ex M.Bieb.) W.H.Baxter,urn:lsid:easin.jrc.ec.europa.eu:species:R15805,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15805,false,false,false,false,false,false,A
R18993,Valerianella pumila,(L.) DC.,urn:lsid:easin.jrc.ec.europa.eu:species:R18993,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18993,false,false,false,false,true,false,A
R15806,Valerianella rimosa,Bastard,urn:lsid:easin.jrc.ec.europa.eu:species:R15806,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15806,false,false,false,false,true,false,A
R15807,Valerianella uncinata,(M.Bieb.) Dufr.,urn:lsid:easin.jrc.ec.europa.eu:species:R15807,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15807,false,false,false,false,true,false,C
R15808,Valerianella vesicaria,(L.) Moench,urn:lsid:easin.jrc.ec.europa.eu:species:R15808,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15808,false,false,false,false,true,false,A
R20284,Vallisneria australis,S.W.L .Jacobs & Les,urn:lsid:easin.jrc.ec.europa.eu:species:R20284,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R20284,false,false,false,false,false,false,A
R19450,Vallisneria nana,R.Br.,urn:lsid:easin.jrc.ec.europa.eu:species:R19450,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19450,false,false,false,false,false,false,A
R15810,Vallisneria spiralis,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15810,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15810,true,false,false,false,true,false,A
R15811,Vallonia costata,"(O.F.Müller, 1774)",urn:lsid:easin.jrc.ec.europa.eu:species:R15811,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15811,false,false,false,false,true,false,
R15812,Vallonia excentrica,"Sterki, 1893",urn:lsid:easin.jrc.ec.europa.eu:species:R15812,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15812,false,false,false,false,true,false,
R15813,Vallonia pulchella,"(O.F.Müller, 1774)",urn:lsid:easin.jrc.ec.europa.eu:species:R15813,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15813,false,false,false,false,true,false,
R15814,Valsa ceratosperma,"(Tode) Maire, 1937",urn:lsid:easin.jrc.ec.europa.eu:species:R15814,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15814,false,false,false,false,false,false,C
R15815,Valsa laurocerasi,Tul. & C.Tul.,urn:lsid:easin.jrc.ec.europa.eu:species:R15815,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15815,false,false,false,false,false,false,C
R18048,Valsa nivea,(Hoffm.) Fr.,urn:lsid:easin.jrc.ec.europa.eu:species:R18048,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18048,false,false,false,false,true,false,C
R16878,Vanderhorstia mertensi,"Klausewitz, 1974",urn:lsid:easin.jrc.ec.europa.eu:species:R16878,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16878,false,false,false,false,false,false,A
R15818,Vanellus armatus,"(Burchell, 1822)",urn:lsid:easin.jrc.ec.europa.eu:species:R15818,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15818,false,false,false,false,false,false,A
R07455,Vanellus spinosus,"(Linnaeus, 1758) ",urn:lsid:easin.jrc.ec.europa.eu:species:R07455,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R07455,false,false,false,false,false,false,A
R15821,Vankya ornithogali,(J.C.Schmidt & Kunze) Ershad,urn:lsid:easin.jrc.ec.europa.eu:species:R15821,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15821,false,false,false,false,false,false,C
R15822,Varanus exanthematicus,"(Bosc, 1792)",urn:lsid:easin.jrc.ec.europa.eu:species:R15822,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15822,false,false,false,false,false,false,Q
R15824,Varanus niloticus,"(Linnaeus, 1766)",urn:lsid:easin.jrc.ec.europa.eu:species:R15824,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15824,false,false,false,false,false,false,Q
R18180,Varestrongylus alces,"(Steen et al., 1989)",urn:lsid:easin.jrc.ec.europa.eu:species:R18180,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18180,false,false,false,false,false,false,C
R19638,Varicopeza pauxilla,"(A.Adams, 1855)",urn:lsid:easin.jrc.ec.europa.eu:species:R19638,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19638,false,false,false,false,false,false,A
R17430,Varidentella cf. neostriatula,"(Thalmann, 1950)",urn:lsid:easin.jrc.ec.europa.eu:species:R17430,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17430,false,false,false,false,false,false,A
R19955,Variola louti,"(Forsskål, 1775)",urn:lsid:easin.jrc.ec.europa.eu:species:R19955,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19955,false,false,false,false,false,false,A
R15826,Varroa destructor,"Anderson & Trueman, 2000",urn:lsid:easin.jrc.ec.europa.eu:species:R15826,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15826,true,false,false,true,false,false,A
R15829,Vasates quadripedes,"Shimer, 1869",urn:lsid:easin.jrc.ec.europa.eu:species:R15829,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15829,false,false,false,false,false,false,A
R15831,Velezia rigida,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15831,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15831,false,false,false,false,true,false,A
R15833,Venezillo parvus,"(Budde-Lund, 1885)",urn:lsid:easin.jrc.ec.europa.eu:species:R15833,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15833,false,false,false,false,false,false,A
R15834,Ventenata dubia,(Leers) Coss. & Durieu,urn:lsid:easin.jrc.ec.europa.eu:species:R15834,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15834,false,false,false,false,true,false,A
R19082,Ventomnestia girardi,"(Audouin, 1826)",urn:lsid:easin.jrc.ec.europa.eu:species:R19082,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19082,false,false,false,false,false,false,A
R15836,Venturia chlorospora,(Ces.) P.Karst.,urn:lsid:easin.jrc.ec.europa.eu:species:R15836,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15836,false,false,false,false,false,false,C
R15837,Venturia inaequalis,(Cooke) G.Winter,urn:lsid:easin.jrc.ec.europa.eu:species:R15837,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15837,false,false,false,false,false,false,C
R15838,Venturia populina,(Vuill.) Fabric.,urn:lsid:easin.jrc.ec.europa.eu:species:R15838,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15838,false,false,false,false,false,false,C
R15839,Venturia pyrina,Aderh.,urn:lsid:easin.jrc.ec.europa.eu:species:R15839,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15839,false,false,false,false,false,false,C
R15840,Venturia saliciperda,Nüesch,urn:lsid:easin.jrc.ec.europa.eu:species:R15840,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15840,false,false,false,false,false,false,C
R15841,Veratrum album,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15841,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15841,false,false,false,false,true,false,A
R15843,Veratrum nigrum,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R15843,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15843,false,false,false,false,true,false,A
R15844,Verbascum banaticum,Schrad.,urn:lsid:easin.jrc.ec.europa.eu:species:R15844,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R15844,false,false,false,false,true,false,A
